station_name,agency,spatial_level,timestamp_local,aqi,source_file,year,month
"raikhad, ahmedabad",IITM,STATION,1970-01-01 04:00:00.000000022,237.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 04:00:00.000000023,182.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 04:00:00.000000024,116.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 04:00:00.000000025,97.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 04:00:00.000000026,106.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 04:00:00.000000027,122.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 04:00:00.000000028,116.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 04:00:00.000000029,128.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 04:00:00.000000030,180.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 04:00:00.000000031,106.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000001,98.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000002,84.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000003,102.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000004,,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000005,108.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000006,101.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000007,92.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000008,92.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000009,94.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000010,91.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000011,99.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000012,,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000013,93.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000014,79.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000015,82.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000016,211.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000017,130.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000018,170.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000019,168.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000020,216.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000021,194.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000022,238.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000023,178.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000024,116.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000025,97.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000026,108.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000027,123.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000028,116.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000029,132.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000030,174.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 05:00:00.000000031,107.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000001,97.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000002,83.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000003,103.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000004,,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000005,107.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000006,100.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000007,91.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000008,93.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000009,94.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000010,90.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000011,101.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000012,,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000013,92.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000014,80.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000015,82.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000016,226.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000017,113.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000018,190.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000019,148.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000020,221.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000021,192.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000022,238.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000023,175.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000024,116.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000025,97.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000026,109.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000027,122.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000028,116.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000029,137.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000030,167.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 06:00:00.000000031,108.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000001,96.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000002,82.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000003,104.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000004,,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000005,107.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000006,100.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000007,91.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000008,94.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000009,93.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000010,89.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000011,104.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000012,,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000013,91.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000014,79.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000015,82.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000016,234.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000017,97.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000018,209.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000019,129.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000020,224.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000021,192.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000022,237.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000023,173.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000024,116.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000025,97.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000026,110.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000027,122.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000028,116.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000029,141.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000030,162.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 07:00:00.000000031,109.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000001,95.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000002,82.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000003,105.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000004,,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000005,107.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000006,100.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000007,90.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000008,94.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000009,93.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000010,88.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000011,,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000012,,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000013,90.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000014,80.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000015,82.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000016,241.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000017,95.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000018,228.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000019,112.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000020,226.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000021,193.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000022,237.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000023,171.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000024,115.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000025,96.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000026,112.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000027,122.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000028,116.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000029,145.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000030,159.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 08:00:00.000000031,111.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 09:00:00.000000001,94.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 09:00:00.000000002,82.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 09:00:00.000000003,105.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 09:00:00.000000004,,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 09:00:00.000000005,107.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 09:00:00.000000006,100.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
"raikhad, ahmedabad",IITM,STATION,1970-01-01 09:00:00.000000007,90.0,"aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx",2025,January
