Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-02 01:00:00,51.50,112.12,9.04,5.54,14.58,30.92,4.70,0.48,5.49,NA,NA,NA,NA,NA,NA,18.87,72.12,0.36,269.42,0.00,0.00,NA,NA,NA
2022-01-02 02:00:00,40.67,83.17,8.92,5.43,14.35,30.92,4.78,0.43,8.62,NA,NA,NA,NA,NA,NA,18.53,72.93,0.58,9.16,0.00,0.00,NA,NA,NA
2022-01-02 03:00:00,33.28,65.38,8.91,5.56,14.46,30.78,4.67,0.44,8.30,NA,NA,NA,NA,NA,NA,18.26,73.61,0.82,2.58,0.00,0.00,NA,NA,NA
2022-01-02 04:00:00,25.90,54.78,9.02,5.57,14.60,30.89,4.70,0.40,8.95,NA,NA,NA,NA,NA,NA,17.97,73.58,0.91,92.78,0.00,0.00,NA,NA,NA
2022-01-02 05:00:00,36.15,75.28,9.07,5.36,14.43,30.99,4.65,0.38,8.90,NA,NA,NA,NA,NA,NA,17.70,74.03,0.84,6.03,0.00,0.00,NA,NA,NA
2022-01-02 06:00:00,41.50,87.30,9.12,5.45,14.57,30.74,4.47,0.40,7.78,NA,NA,NA,NA,NA,NA,17.19,75.69,0.79,91.77,0.00,0.00,NA,NA,NA
2022-01-02 07:00:00,31.78,68.08,8.83,5.40,14.23,30.85,4.41,0.43,7.35,NA,NA,NA,NA,NA,NA,16.96,75.58,0.82,93.69,0.00,0.00,NA,NA,NA
2022-01-02 08:00:00,55.30,112.02,9.99,16.34,26.20,31.51,4.22,0.45,6.58,NA,NA,NA,NA,NA,NA,17.42,73.45,0.88,91.19,0.00,0.00,NA,NA,NA
2022-01-02 09:00:00,59.05,118.65,68.27,33.68,68.54,50.14,4.13,0.47,8.67,NA,NA,NA,NA,NA,NA,18.76,68.82,1.04,3.48,0.00,0.00,NA,NA,NA
2022-01-02 10:00:00,44.68,95.68,8.70,5.34,14.03,30.84,4.11,0.46,11.26,NA,NA,NA,NA,NA,NA,20.54,63.94,0.90,5.39,0.00,0.00,NA,NA,NA
2022-01-02 11:00:00,48.88,112.60,8.09,5.18,13.27,31.04,4.07,0.48,12.63,NA,NA,NA,NA,NA,NA,22.32,59.18,0.88,332.01,0.00,0.00,NA,NA,NA
2022-01-02 12:00:00,50.35,113.30,32.54,48.83,32.97,42.43,4.04,0.49,15.63,NA,NA,NA,NA,NA,NA,23.85,55.17,0.83,330.38,0.00,0.00,NA,NA,NA
2022-01-02 13:00:00,66.80,147.88,3.97,94.55,19.91,22.73,4.00,0.46,16.26,NA,NA,NA,NA,NA,NA,25.11,52.37,0.77,339.61,0.00,0.00,NA,NA,NA
2022-01-02 14:00:00,62.85,144.33,8.76,8.61,37.35,31.44,3.68,0.43,19.32,NA,NA,NA,NA,NA,NA,25.85,50.76,0.72,339.12,0.00,0.00,NA,NA,NA
2022-01-02 15:00:00,35.08,81.53,46.36,20.48,60.34,50.51,3.72,0.43,20.33,NA,NA,NA,NA,NA,NA,26.22,50.53,0.62,339.68,0.00,0.00,NA,NA,NA
2022-01-02 16:00:00,28.52,77.95,4.38,4.26,8.64,31.02,3.81,0.44,20.76,NA,NA,NA,NA,NA,NA,25.79,51.97,0.64,263.84,0.00,0.00,NA,NA,NA
2022-01-02 17:00:00,51.08,112.80,5.04,4.40,9.44,31.18,4.14,0.47,16.02,NA,NA,NA,NA,NA,NA,24.81,55.66,0.34,346.48,0.00,0.00,NA,NA,NA
2022-01-02 18:00:00,71.93,149.60,8.50,17.58,26.09,34.14,4.49,0.61,10.55,NA,NA,NA,NA,NA,NA,23.48,60.42,0.25,349.63,0.00,0.00,NA,NA,NA
2022-01-02 19:00:00,80.55,164.95,5.70,4.76,10.46,31.03,4.80,0.73,6.21,NA,NA,NA,NA,NA,NA,22.62,62.94,0.20,329.96,0.00,0.00,NA,NA,NA
2022-01-02 20:00:00,82.75,171.70,6.29,5.02,11.31,30.99,5.02,0.68,5.32,NA,NA,NA,NA,NA,NA,21.91,66.21,0.25,173.22,0.00,0.00,NA,NA,NA
2022-01-02 21:00:00,57.68,117.58,6.53,4.80,11.33,31.11,5.00,0.54,8.04,NA,NA,NA,NA,NA,NA,21.39,67.71,0.39,350.74,0.00,0.00,NA,NA,NA
2022-01-02 22:00:00,50.65,100.48,6.85,4.97,11.83,31.04,4.97,0.53,8.07,NA,NA,NA,NA,NA,NA,20.87,69.24,0.40,260.66,0.00,0.00,NA,NA,NA
2022-01-02 23:00:00,61.63,143.03,7.23,5.07,12.30,30.86,4.94,0.48,8.28,NA,NA,NA,NA,NA,NA,20.41,70.35,0.37,343.27,0.00,0.00,NA,NA,NA
2022-01-03 00:00:00,57.42,141.90,7.96,5.37,13.32,31.02,5.44,0.45,9.64,NA,NA,NA,NA,NA,NA,20.04,70.12,0.56,181.28,0.00,0.00,NA,NA,NA
2022-01-03 01:00:00,69.40,144.28,8.05,5.43,13.47,30.67,5.42,0.43,11.04,NA,NA,NA,NA,NA,NA,19.83,70.07,0.76,267.17,0.00,0.00,NA,NA,NA
2022-01-03 02:00:00,61.70,103.50,7.66,5.12,12.79,30.92,5.41,0.41,10.84,NA,NA,NA,NA,NA,NA,19.46,72.27,0.84,355.20,0.00,0.00,NA,NA,NA
2022-01-03 03:00:00,26.40,60.58,7.06,5.14,12.20,30.63,5.27,0.42,9.34,NA,NA,NA,NA,NA,NA,18.60,76.95,0.66,357.51,0.00,0.00,NA,NA,NA
2022-01-03 04:00:00,31.95,65.18,8.00,5.26,13.26,30.72,5.22,0.41,8.81,NA,NA,NA,NA,NA,NA,18.16,79.10,0.77,352.52,0.00,0.00,NA,NA,NA
2022-01-03 05:00:00,41.60,83.40,8.41,5.36,13.76,30.78,5.14,0.42,7.91,NA,NA,NA,NA,NA,NA,17.92,79.86,0.72,93.90,0.00,0.00,NA,NA,NA
2022-01-03 06:00:00,64.60,148.65,7.97,5.18,13.15,30.91,5.19,0.43,7.74,NA,NA,NA,NA,NA,NA,17.58,80.67,0.84,91.68,0.00,0.00,NA,NA,NA
2022-01-03 07:00:00,89.25,200.58,7.96,5.43,13.38,30.78,5.03,0.46,7.72,NA,NA,NA,NA,NA,NA,17.41,80.24,0.72,148.90,0.00,0.00,NA,NA,NA
2022-01-03 08:00:00,74.75,158.75,7.67,5.27,12.94,30.92,5.13,0.47,8.68,NA,NA,NA,NA,NA,NA,18.02,75.45,0.98,181.10,0.00,0.00,NA,NA,NA
2022-01-03 09:00:00,52.22,109.20,7.64,5.40,13.04,30.56,5.02,0.47,9.97,NA,NA,NA,NA,NA,NA,19.26,70.13,1.06,88.75,0.00,0.00,NA,NA,NA
2022-01-03 10:00:00,57.22,120.05,7.73,5.14,12.88,30.88,4.76,0.48,11.68,NA,NA,NA,NA,NA,NA,21.06,63.99,1.18,2.55,0.00,0.00,NA,NA,NA
2022-01-03 11:00:00,53.93,112.17,7.38,5.12,12.50,30.90,4.76,0.47,14.54,NA,NA,NA,NA,NA,NA,22.77,58.44,0.88,128.14,0.00,0.00,NA,NA,NA
2022-01-03 12:00:00,45.20,92.95,6.62,4.96,11.58,30.78,4.69,0.46,17.97,NA,NA,NA,NA,NA,NA,24.42,53.34,0.68,258.72,0.00,0.00,NA,NA,NA
2022-01-03 13:00:00,47.70,103.30,6.18,4.65,10.83,30.87,4.43,0.44,19.01,NA,NA,NA,NA,NA,NA,25.86,49.78,0.64,329.78,0.00,0.00,NA,NA,NA
2022-01-03 14:00:00,47.42,103.62,5.50,4.64,10.14,30.85,4.19,0.44,21.40,NA,NA,NA,NA,NA,NA,26.39,48.58,0.76,322.34,0.00,0.00,NA,NA,NA
2022-01-03 15:00:00,46.00,107.32,4.88,4.61,9.49,30.82,4.14,0.41,20.18,NA,NA,NA,NA,NA,NA,26.86,46.35,0.65,332.03,0.00,0.00,NA,NA,NA
2022-01-03 16:00:00,49.27,106.77,4.74,4.49,9.22,31.11,4.04,0.43,15.92,NA,NA,NA,NA,NA,NA,26.64,45.99,0.49,110.39,0.00,0.00,NA,NA,NA
2022-01-03 17:00:00,84.28,169.08,5.94,4.78,10.72,31.11,4.56,0.50,14.96,NA,NA,NA,NA,NA,NA,25.26,51.13,0.50,354.34,0.00,0.00,NA,NA,NA
2022-01-03 18:00:00,97.38,198.60,6.19,4.59,10.35,31.15,5.29,0.70,7.20,NA,NA,NA,NA,NA,NA,23.85,57.88,0.18,341.73,0.00,0.00,NA,NA,NA
2022-01-03 19:00:00,107.85,216.92,12.81,3.42,15.22,35.84,5.99,0.99,2.30,NA,NA,NA,NA,NA,NA,22.44,64.54,0.09,337.37,0.00,0.00,NA,NA,NA
2022-01-03 20:00:00,107.85,216.95,13.03,3.01,15.10,32.81,6.51,1.21,2.28,NA,NA,NA,NA,NA,NA,21.44,70.05,0.08,262.65,0.00,0.00,NA,NA,NA
2022-01-03 21:00:00,116.88,231.12,14.53,2.47,16.57,34.48,6.76,1.16,2.22,NA,NA,NA,NA,NA,NA,20.79,72.44,0.07,246.06,0.00,0.00,NA,NA,NA
2022-01-03 22:00:00,114.83,213.47,18.03,6.99,25.01,31.34,6.49,0.81,2.25,NA,NA,NA,NA,NA,NA,20.84,70.06,0.18,341.23,0.00,0.00,NA,NA,NA
2022-01-03 23:00:00,79.43,152.40,16.89,7.60,24.46,31.87,6.30,0.69,2.13,NA,NA,NA,NA,NA,NA,20.43,70.93,0.19,346.04,0.00,0.00,NA,NA,NA
2022-01-04 00:00:00,61.42,118.43,19.30,13.28,29.87,31.66,5.35,0.58,3.75,NA,NA,NA,NA,NA,NA,20.24,71.62,0.42,262.82,0.00,0.00,NA,NA,NA
2022-01-04 01:00:00,59.08,118.30,30.49,52.22,79.84,110.21,5.31,0.52,5.42,NA,NA,NA,NA,NA,NA,19.90,72.14,0.44,351.09,0.00,0.00,NA,NA,NA
2022-01-04 02:00:00,54.60,116.12,13.52,8.29,21.66,31.01,5.12,0.47,7.16,NA,NA,NA,NA,NA,NA,19.86,70.95,0.33,342.36,0.00,0.00,NA,NA,NA
2022-01-04 03:00:00,56.42,118.42,17.18,7.85,31.17,34.70,5.01,0.44,8.27,NA,NA,NA,NA,NA,NA,19.66,72.63,0.43,349.70,0.00,0.00,NA,NA,NA
2022-01-04 04:00:00,55.40,114.60,49.08,121.36,115.01,143.28,5.04,0.44,7.77,NA,NA,NA,NA,NA,NA,19.36,74.91,0.46,347.01,0.00,0.00,NA,NA,NA
2022-01-04 05:00:00,38.88,80.22,NA,96.10,80.97,30.26,4.88,0.45,6.98,NA,NA,NA,NA,NA,NA,19.12,76.45,0.57,255.08,0.00,0.00,NA,NA,NA
2022-01-04 06:00:00,41.65,81.65,216.04,164.62,190.18,53.44,4.66,0.50,4.67,NA,NA,NA,NA,NA,NA,18.38,81.12,0.53,357.19,0.00,0.00,NA,NA,NA
2022-01-04 07:00:00,58.55,114.22,NA,91.08,5.39,12.79,4.70,0.55,3.69,NA,NA,NA,NA,NA,NA,18.12,82.86,0.60,261.59,0.00,0.00,NA,NA,NA
2022-01-04 08:00:00,60.20,118.32,NA,57.28,56.53,80.96,4.58,0.55,4.47,NA,NA,NA,NA,NA,NA,18.55,80.39,0.68,335.63,0.00,0.00,NA,NA,NA
2022-01-04 09:00:00,79.12,157.02,24.32,71.11,60.02,53.58,4.57,0.57,5.87,NA,NA,NA,NA,NA,NA,20.20,72.94,0.73,345.89,0.00,0.00,NA,NA,NA
2022-01-04 10:00:00,73.30,144.22,33.61,85.38,201.09,115.29,4.29,0.57,9.90,NA,NA,NA,NA,NA,NA,22.38,63.36,0.69,175.22,0.00,0.00,NA,NA,NA
2022-01-04 11:00:00,89.57,183.63,NA,NA,NA,NA,4.38,0.54,15.02,NA,NA,NA,NA,NA,NA,24.36,56.12,0.51,235.83,0.00,0.00,NA,NA,NA
2022-01-04 12:00:00,89.87,193.37,2.68,9.87,10.51,25.77,4.13,0.56,17.34,NA,NA,NA,NA,NA,NA,25.68,51.85,0.39,114.21,0.00,0.00,NA,NA,NA
2022-01-04 13:00:00,77.62,169.45,2.70,3.85,6.56,31.08,3.50,0.48,21.93,NA,NA,NA,NA,NA,NA,26.86,48.31,0.66,337.97,0.00,0.00,NA,NA,NA
2022-01-04 14:00:00,66.45,141.00,3.30,4.34,7.63,30.80,3.37,0.38,19.75,NA,NA,NA,NA,NA,NA,27.40,42.38,0.79,336.12,0.00,0.00,NA,NA,NA
2022-01-04 15:00:00,53.70,118.10,5.74,4.28,8.63,32.62,3.18,0.37,19.64,NA,NA,NA,NA,NA,NA,27.43,41.89,0.64,265.61,0.00,0.00,NA,NA,NA
2022-01-04 16:00:00,58.10,126.45,7.00,7.18,10.50,37.89,3.38,0.35,16.73,NA,NA,NA,NA,NA,NA,27.19,41.23,0.46,343.42,0.00,0.00,NA,NA,NA
2022-01-04 17:00:00,48.38,99.72,9.63,9.33,15.44,32.74,3.45,0.40,14.58,NA,NA,NA,NA,NA,NA,26.05,45.40,0.46,349.98,0.00,0.00,NA,NA,NA
2022-01-04 18:00:00,55.15,110.50,7.63,8.34,11.66,33.98,4.11,0.62,5.85,NA,NA,NA,NA,NA,NA,24.46,52.62,0.17,336.88,0.00,0.00,NA,NA,NA
